Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yoandys Veraza","BOS",0.0331,0.0648,0,8.28558,1,0,0,0,,1,5.23,1.222,0.965,0.92062,0.188222,1.097,0.0317,0.0569,0.4586,4.1274,9.873,0.418049,1.694,0.0876864,0.209751,-0.1220650002360344,0.299796,2.319,0.301456,0.658724,0.384883,,8.12652,-0.0402264,-0.0441463,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Yoandys Veraza","sa3024251",821144
"Rene Yrish","PHI",0.0339,0.064,0,7.90236,1,0,0,0,,1,5.258,1.1849,0.9251,0.87804,0.165444,1.1745,0.0319,0.0612,0.4613,4.1517,10.5705,0.392763,1.489,0.087733,0.223374,-0.1356409266591072,0.294583,2.3594,0.300232,0.674084,0.426996,,8.07041,-0.0403374,-0.0470323,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Rene Yrish","sa3024774",821054
"Nicola Prodanovic","CIN",0.0339,0.0641,0,7.91406,1,0,0,0,,1,5.252,1.1818,0.9259,0.87934,0.168667,1.167,0.0319,0.0617,0.4638,4.1742,10.503,0.397429,1.518,0.0883092,0.222201,-0.13389185816049576,0.293739,2.3488,0.298786,0.673509,0.419005,,8.0863,-0.0405064,-0.0470323,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Nicola Prodanovic","sa3022371",815106
"Carson Palmquist","COL",1.5453,2.4319,0.7984,5.44037,21.24,3.24,0,0.6082,,35.8315,160.744,37.4737,22.8811,21.6596,6.42976,17.0695,0.525,2.0927,32.0626,8.05334,4.28744,1.87836,1.615,0.199464,0.106191,0.09327315539121628,0.264679,1.52221,0.301136,0.695236,0.34441,,5.28264,-0.040965,0.0504103,999,,,,,,,107.40000000000002,2.983333333333334,113,3.138888888888889,9.53216,7.68234,6.57751,5.75765,5.08281,4.48793,3.92807,3.36324,2.71347,6.51765,6.2277,6.02774,5.85779,5.70281,5.55784,5.40286,5.22291,4.99295,"Carson Palmquist","31612",687223
"Juan Morillo","ARI",2.4185,2.4837,0,4.28609,50,0,0,6.6746,,50,220.07,49.3773,25.8799,23.8116,5.00556,24.8867,1.2689,2.2062,43.5161,7.8329,4.47961,1.74857,0.901,0.197738,0.113085,0.08465217053890228,0.255871,1.48528,0.307166,0.7194,0.488342,,4.32151,-0.0412327,0.0632827,999,,,,,,,216.1,4.322,220,4.4,6.97,5.94,5.3,4.8,4.38,4,3.62,3.23,2.75,5.5,5.19,4.97,4.8,4.64,4.48,4.32,4.14,3.91,"Juan Morillo","21924",666661
"Kade Strowd","BAL",2.9583,2.9242,0,4.25024,60,0,0.982,12.6764,,60,261.324,59.0542,30.7153,28.3349,7.05333,26.8179,1.5303,2.4983,53.7261,8.05892,4.02269,2.00337,1.058,0.205592,0.102623,0.1029687225818634,0.254535,1.4312,0.303693,0.725772,0.473521,,4.3383,-0.0416117,-0.0601568,999,,,,,,,282.5,4.708333333333333,287,4.783333333333333,6.7,5.77,5.18,4.73,4.34,3.98,3.63,3.26,2.81,5.39,5.08,4.88,4.71,4.55,4.4,4.25,4.08,3.85,"Kade Strowd","26191",669704
"Bryse Wilson","PHI",1.3819,1.8957,0.965,5.09833,14.24,3.24,0,0.6407,,28.7057,126.22,31.7239,17.354,16.2612,5.00117,9.6494,0.6671,1.2448,20.0201,6.27683,3.02534,2.07475,1.568,0.158613,0.0764491,0.08216367661952972,0.275081,1.44129,0.295918,0.698811,0.407878,,5.14371,-0.0431811,0.0380858,999,,,,,,,80.90000000000002,2.7896551724137937,91,3.1379310344827585,9.4542,7.42176,6.23895,5.37446,4.6853,4.08147,3.52147,2.9668,2.33979,6.1911,5.91494,5.7226,5.56643,5.42026,5.2841,5.13793,4.97176,4.74942,"Bryse Wilson","19990",669060
"Corbin Martin","CHC",0.3735,0.4109,0,4.55122,8,0,0,0.7266,,8,35.273,7.8772,4.3556,4.04553,1.06222,3.8915,0.1954,0.3304,6.917,7.78162,4.37794,1.77746,1.195,0.196099,0.110325,0.08577381819486618,0.253685,1.47109,0.29538,0.721007,0.432996,,4.71521,-0.0437859,0.0173067,999,,,,,,,32.10000000000001,4.012500000000001,33,4.125,9.64,6.95,5.49,4.49,3.72,3.08,2.52,1.99,1.43,5.74,5.42,5.2,5.02,4.86,4.7,4.54,4.36,4.11,"Corbin Martin","19884",656686
"Cole Wilcox","SEA",1.3698,1.3754,0,3.93741,28,0,0,0.6456,,28,119.76,27.7666,13.3811,12.2497,3.18889,9.4653,0.7237,1.2492,22.064,7.092,3.04242,2.33104,1.025,0.184235,0.0790356,0.10519956052303314,0.254633,1.32971,0.293316,0.727881,0.483323,,4.18767,-0.0444985,0.0341255,999,,,,,,,115.50000000000001,4.125000000000001,119,4.25,7.08,5.73,4.92,4.32,3.83,3.39,2.97,2.55,2.07,5.01,4.74,4.55,4.4,4.26,4.13,3.99,3.83,3.62,"Cole Wilcox","27481",677961
"Andre Granillo","STL",1.8692,2.0527,0,4.36578,40,0,0,0.675,,40,173.837,37.5549,20.7329,19.4035,5.67556,17.6928,1.0227,1.495,36.9964,8.32419,3.98088,2.09104,1.277,0.212822,0.101778,0.11104424297809601,0.242839,1.38119,0.284695,0.72967,0.351718,,4.56896,-0.0460694,-0.042329,999,,,,,,,144.39999999999998,3.6099999999999994,143,3.575,7.17,6.02,5.31,4.76,4.31,3.9,3.5,3.08,2.59,5.45,5.15,4.95,4.78,4.62,4.47,4.32,4.15,3.92,"Andre Granillo","29542",701552
"Kaleb Ort","LAA",2.2794,2.6228,0,4.43573,50,0,0,4.3334,,50,216.638,46.1691,26.2603,24.6429,7.51111,23.023,1.4305,1.8258,51.2474,9.22453,4.14414,2.22592,1.352,0.236558,0.106274,0.1302836909890175,0.240728,1.38384,0.290595,0.731669,0.355755,,4.52906,-0.0466825,0.0282701,999,,,,,,,195.00000000000003,3.9000000000000004,189,3.78,7,5.99,5.36,4.87,4.45,4.07,3.7,3.31,2.83,5.54,5.23,5.03,4.86,4.7,4.55,4.4,4.22,3.99,"Kaleb Ort","20061",672391
"Antonio Senzatela","COL",2.5526,3.435,0.3677,5.17727,51.62,1.62,0,4.0545,,58.5754,258.795,70.0796,36.0548,33.6957,8.91648,17.4388,1.9636,2.4883,38.8784,5.97359,2.67944,2.22942,1.37,0.150229,0.0673846,0.08284393697977066,0.293382,1.49412,0.320103,0.685858,0.454774,,4.80715,-0.0472601,0.0614087,999,,,,,,,180.90000000000003,3.066101694915255,215,3.6440677966101696,8.33825,7.03205,6.22883,5.63099,5.11804,4.65826,4.21727,3.7636,3.20578,6.2998,6.00834,5.81541,5.64541,5.49394,5.35248,5.20102,5.02809,4.79662,"Antonio Senzatela","15488",622608
"Troy Taylor","SEA",2.4106,2.4916,0,4.08247,50,0,0,4.3037,,50,217.108,47.0502,24.6072,22.6804,6.01667,21.8956,1.266,2.4538,45.1561,8.1281,3.94121,2.06234,1.083,0.207989,0.100851,0.10713792592287064,0.244089,1.37892,0.289814,0.732597,0.446375,,4.35419,-0.0475963,-0.136665,999,,,,,,,208,4.16,206,4.12,6.66,5.65,5.01,4.53,4.12,3.75,3.39,3.01,2.55,5.21,4.91,4.7,4.53,4.38,4.23,4.08,3.9,3.68,"Troy Taylor","31883",700187
"Jack Neely","CHC",0.8617,0.9031,0,4.35454,18,0,0,0.7266,,18,78.295,16.7065,9.331,8.70908,2.52,8.2217,0.4706,0.8974,17.2636,8.6318,4.11085,2.09976,1.26,0.220494,0.105009,0.11548502743244171,0.241508,1.3849,0.287221,0.728834,0.380636,,4.55681,-0.0476661,0.038773,999,,,,,,,63.10000000000001,3.505555555555556,62,3.4444444444444446,8.15,6.39,5.36,4.61,4.01,3.48,3,2.51,1.97,5.5,5.19,4.97,4.79,4.63,4.47,4.31,4.13,3.89,"Jack Neely","30106",680891
"Kyle Bischoff","MIN",0.5463,0.6303,0,4.67336,12,0,0,0.6567,,12,53.595,12.0077,6.7032,6.23115,1.49733,6.1643,0.3252,0.6467,10.1346,7.60095,4.62323,1.64408,1.123,0.189096,0.115016,0.07407966256141663,0.256663,1.51433,0.298997,0.713423,0.433951,,4.7709,-0.0481223,-0.0781697,999,,,,,,,48.30000000000001,4.025000000000001,50,4.166666666666667,9.26,7.03,5.76,4.86,4.15,3.54,2.99,2.45,1.86,5.94,5.6,5.37,5.18,5.01,4.84,4.67,4.48,4.22,"Kyle Bischoff","sa3022176",680253
"Tanner Rainey","DET",0.7381,0.8306,0,4.46609,16,0,0,0.61,,16,70.053,14.8032,8.4665,7.93972,2.24889,7.8322,0.3966,0.6761,15.174,8.53537,4.40561,1.93739,1.265,0.216607,0.111804,0.10480350255966187,0.240528,1.41471,0.284538,0.727097,0.340592,,4.66091,-0.0487148,0.0189797,999,,,,,,,61.80000000000001,3.8625000000000007,61,3.8125,8.45,6.56,5.47,4.68,4.05,3.5,3,2.5,1.94,5.59,5.28,5.07,4.89,4.73,4.58,4.42,4.24,4.01,"Tanner Rainey","17610",663432
"Reiver Sanmartin","SFG",2.1115,2.2025,0,3.9409,44,0,0,0.6681,,44,190.641,46.1501,21.1788,19.2666,4.21911,15.4015,1.3576,1.8029,32.1101,6.56798,3.15031,2.08487,0.863,0.168432,0.080788,0.0876443088054657,0.266092,1.3989,0.305826,0.725544,0.52505,,4.09517,-0.0495826,0.117304,999,,,,,,,173.80000000000004,3.950000000000001,185,4.204545454545454,6.69,5.62,4.95,4.45,4.02,3.64,3.26,2.88,2.42,5.13,4.83,4.63,4.46,4.31,4.17,4.01,3.85,3.62,"Reiver Sanmartin","19754",665665
"Ty Adcock","SDP",1.8667,1.9571,0,4.24026,39,0,0,0.6649,,39,167.454,37.4964,19.7265,18.3745,5.538,14.6752,0.9845,1.4503,36.0466,8.31845,3.38658,2.45629,1.278,0.215263,0.0876372,0.1276255026459694,0.247781,1.33773,0.291209,0.730443,0.397946,,4.37302,-0.0510878,-0.0123823,999,,,,,,,146.60000000000002,3.7589743589743594,145,3.717948717948718,7.07,5.91,5.19,4.64,4.19,3.77,3.38,2.97,2.48,5.39,5.07,4.85,4.67,4.51,4.35,4.19,4.01,3.77,"Ty Adcock","25651",686654
"Chris Devenski","PIT",1.364,1.5773,0,4.55154,30,0,0,0.6584,,30,129.87,30.8968,16.2369,15.1718,4.21,10.1527,0.7169,1.1273,24.5743,7.37229,3.04581,2.42047,1.263,0.189222,0.0781759,0.1110464334487915,0.260535,1.36832,0.297162,0.705796,0.394183,,4.44918,-0.0515771,0.0173821,999,,,,,,,113.20000000000002,3.773333333333334,119,3.966666666666667,7.74,6.39,5.56,4.94,4.42,3.96,3.52,3.06,2.53,5.68,5.37,5.16,4.99,4.83,4.68,4.52,4.34,4.11,"Chris Devenski","12763",606965
"Eric Reyzelman","NYY",0.3737,0.4107,0,4.6917,8,0,0,0.6924,,8,36.036,7.524,4.4728,4.1704,1.12889,4.8112,0.2187,0.3401,7.5527,8.49679,5.4126,1.56982,1.27,0.209588,0.133511,0.0760766863822937,0.243616,1.5419,0.288028,0.731063,0.39921,,5.01314,-0.0516042,0.00115726,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,10.29,7.19,5.55,4.45,3.62,2.94,2.36,1.82,1.27,5.95,5.6,5.37,5.17,5,4.83,4.65,4.46,4.2,"Eric Reyzelman","sa3020611",801432
"Ben Peoples","CHW",0.5261,0.6504,0,4.70701,12,0,0,0.6091,,12,52.887,11.8884,6.7073,6.27601,1.84933,5.4925,0.3209,0.5317,9.9939,7.49543,4.11937,1.81955,1.387,0.188967,0.103853,0.08511355519294739,0.253685,1.44841,0.28667,0.721587,0.384234,,4.97898,-0.0517954,-0.0772183,999,,,,,,,39.000000000000014,3.2500000000000013,40,3.3333333333333335,9.27,7.04,5.77,4.87,4.16,3.55,3,2.46,1.87,5.9,5.58,5.36,5.18,5.02,4.86,4.69,4.51,4.26,"Ben Peoples","sa3011784",687239
"Gavin Hollowell","CHC",0.7685,0.8002,0,4.30928,16,0,0,0.7266,,16,69.656,14.8893,8.2393,7.66094,2.08356,7.5888,0.4132,0.8549,15.177,8.53706,4.2687,1.99992,1.172,0.217885,0.108947,0.10893821716308594,0.24324,1.40488,0.291359,0.727913,0.410354,,4.51409,-0.0526015,0.0347553,999,,,,,,,61.80000000000001,3.8625000000000007,61,3.8125,8.26,6.39,5.31,4.54,3.91,3.37,2.88,2.39,1.85,5.45,5.14,4.93,4.75,4.6,4.44,4.29,4.11,3.88,"Gavin Hollowell","25427",668970
"Ryan Rolison","CHC",0.6695,0.7032,0,4.31403,14,0,0,0.7266,,14,60.87,14.4378,7.2727,6.71071,1.77022,5.5071,0.3463,0.498,10.5878,6.80644,3.54028,1.92257,1.138,0.173941,0.0904731,0.08346804976463318,0.263152,1.42464,0.298012,0.725511,0.460057,,4.55318,-0.0526154,0.0300994,999,,,,,,,50.6,3.6142857142857143,52,3.7142857142857144,8.51,6.5,5.35,4.53,3.88,3.32,2.81,2.32,1.77,5.5,5.19,4.97,4.8,4.64,4.49,4.33,4.15,3.92,"Ryan Rolison","22200",669020
"Paul Gervase","LAD",1.4033,1.3418,0,4.4546,28,0,0,0.781,,28,122.111,25.464,14.7971,13.8588,4.22489,13.7955,0.7311,1.2878,28.8168,9.26254,4.43427,2.08886,1.358,0.235989,0.112975,0.12301348149776459,0.23792,1.40213,0.287069,0.733623,0.372579,,4.65442,-0.0563221,-0.0150528,999,,,,,,,110.00000000000006,3.9285714285714306,105,3.75,7.68,6.28,5.44,4.8,4.28,3.81,3.37,2.91,2.38,5.57,5.25,5.04,4.87,4.71,4.55,4.4,4.22,3.98,"Paul Gervase","31571",801434
"Dale Stanavich","MIA",0.7251,0.8437,0,4.41307,16,0,0,0.6423,,16,71.62,15.5288,8.5024,7.84546,1.78489,9.105,0.4346,0.8113,13.9818,7.86476,5.12156,1.53562,1.004,0.195222,0.127129,0.0680927187204361,0.251667,1.53961,0.29919,0.728775,0.459782,,4.69694,-0.0571432,-0.044578,999,,,,,,,54.20000000000001,3.3875000000000006,56,3.5,8.44,6.56,5.46,4.67,4.04,3.49,2.99,2.49,1.93,5.6,5.29,5.07,4.89,4.73,4.57,4.41,4.23,3.99,"Dale Stanavich","sa3019833",689359
"William Kempner","MIA",1.1759,1.3733,0,4.46036,26,0,0,0.6423,,26,115.095,24.7777,13.8689,12.8855,3.19511,13.3272,0.6984,1.5082,24.2897,8.40797,4.61326,1.82257,1.106,0.21104,0.115793,0.09524739533662796,0.247135,1.46557,0.296567,0.720629,0.422563,,4.57603,-0.0573456,-0.0100811,999,,,,,,,97.5,3.75,98,3.769230769230769,7.83,6.37,5.48,4.83,4.28,3.8,3.35,2.88,2.34,5.65,5.32,5.09,4.91,4.74,4.58,4.41,4.23,3.98,"William Kempner","sa3020527",687531
"Rolddy Muñoz","ATL",1.0758,1.0812,0,4.35353,22,0,0,0.6483,,22,97.216,21.9084,11.5481,10.642,2.45911,10.6353,0.5856,1.1055,19.4643,7.96267,4.3508,1.83016,1.006,0.200217,0.109399,0.090818390250206,0.256313,1.47926,0.306038,0.721475,0.484336,,4.41978,-0.0574197,-0.0326067,999,,,,,,,87.00000000000001,3.954545454545455,90,4.090909090909091,7.96,6.37,5.42,4.73,4.16,3.66,3.19,2.71,2.17,5.55,5.23,5.02,4.84,4.69,4.53,4.37,4.2,3.96,"Rolddy Munoz","27407",691548
"Cameron Foster","BAL",1.2572,1.292,0,4.46971,26,0,0,0.6655,,26,112.7,25.9666,13.8445,12.9125,3.84511,9.9968,0.6839,0.9202,22.6525,7.84125,3.46043,2.26597,1.331,0.200998,0.0887028,0.1122954785823822,0.255117,1.38321,0.293835,0.723307,0.401244,,4.57485,-0.0582703,-0.0850597,999,,,,,,,92.6,3.5615384615384613,95,3.6538461538461537,7.81,6.35,5.47,4.82,4.28,3.8,3.34,2.88,2.34,5.59,5.28,5.07,4.89,4.74,4.58,4.42,4.25,4.01,"Cameron Foster","sa3020735",671382
"Domingo Gonzalez","SEA",0.7659,0.8029,0,4.16872,16,0,0,0.6456,,16,69.384,14.854,7.9879,7.41106,2.128,6.8454,0.421,0.8411,14.6783,8.25654,3.85054,2.14426,1.197,0.211552,0.0986596,0.1128920242190361,0.240755,1.35621,0.283485,0.732444,0.403033,,4.47057,-0.0600304,-0.0436015,999,,,,,,,64.80000000000001,4.050000000000001,64,4,8.04,6.19,5.13,4.37,3.76,3.23,2.75,2.28,1.76,5.28,4.98,4.77,4.6,4.44,4.29,4.14,3.97,3.74,"Domingo Gonzalez","sa3007495",682445
"Will Childers","MIL",0.5463,0.6303,0,4.64453,12,0,0,0.6315,,12,52.933,12.1093,6.6539,6.19271,1.69067,5.4705,0.3212,0.4472,9.7067,7.28003,4.10287,1.77437,1.268,0.183377,0.103348,0.08002948760986328,0.257561,1.46498,0.292511,0.718201,0.421062,,4.82833,-0.0601048,-0.0734387,999,,,,,,,42.000000000000014,3.5000000000000013,43,3.5833333333333335,9.17,6.95,5.69,4.8,4.09,3.49,2.94,2.41,1.82,5.84,5.51,5.29,5.11,4.95,4.79,4.62,4.44,4.19,"Will Childers","sa3021720",682999
"Ryan Harbin","PIT",1.8434,2.0784,0,4.37914,40,0,0,0.6584,,40,178.333,38.504,21.1008,19.4628,4.17778,22.5493,1.0821,1.916,36.3542,8.1797,5.07359,1.61221,0.94,0.203856,0.126445,0.07741080224514008,0.250241,1.52633,0.302872,0.723719,0.468876,,4.5101,-0.0615302,0.0565077,999,,,,,,,146.4,3.66,149,3.725,7.28,6.12,5.4,4.85,4.39,3.97,3.57,3.15,2.65,5.58,5.26,5.05,4.87,4.71,4.55,4.39,4.21,3.97,"Ryan Harbin","sa3011733",689877
"Max Lazar","PHI",1.8081,1.9177,0,4.42417,38,0,0,0.6407,,38,163.582,39.1512,20.1038,18.6798,5.472,12.9601,0.9215,1.2928,29.9148,7.08508,3.0695,2.30822,1.296,0.182873,0.0792269,0.10364649444818497,0.262181,1.37135,0.295581,0.720071,0.429871,,4.5579,-0.0621684,0.0556708,999,,,,,,,140.29999999999998,3.6921052631578943,147,3.8684210526315788,7.36,6.17,5.43,4.87,4.4,3.98,3.57,3.14,2.64,5.58,5.27,5.06,4.89,4.73,4.58,4.43,4.25,4.02,"Max Lazar","23426",676661
"Dylan Coleman","NYY",0.565,0.6116,0,4.61577,12,0,0,0.6924,,12,54.03,11.0401,6.606,6.15436,1.61333,7.2944,0.3246,0.7839,11.5853,8.68898,5.4708,1.58825,1.21,0.214423,0.135006,0.07941699028015137,0.240254,1.52788,0.287813,0.729573,0.403551,,4.97161,-0.0723897,-0.102216,999,,,,,,,39.600000000000016,3.300000000000001,38,3.1666666666666665,9.14,6.92,5.67,4.78,4.07,3.47,2.92,2.39,1.81,5.8,5.48,5.27,5.09,4.93,4.77,4.61,4.43,4.19,"Dylan Coleman","22276",669395
"Seth Johnson","PHI",0.936,1.0249,0,4.58495,20,0,0,0.6407,,20,87.719,19.8113,10.9286,10.1888,2.91333,8.8838,0.5194,0.7292,17.3361,7.80124,3.99771,1.95143,1.311,0.197632,0.101276,0.09635654836893082,0.253646,1.43475,0.292067,0.721733,0.407285,,4.73714,-0.072507,-0.0179604,999,,,,,,,67.1,3.3549999999999995,69,3.45,8.35,6.66,5.66,4.92,4.32,3.79,3.3,2.8,2.24,5.74,5.43,5.22,5.05,4.89,4.74,4.59,4.41,4.17,"Seth Johnson","26020",686751
"Josh Ekness","MIA",0.9853,1.1716,0,4.54107,22,0,0,0.6423,,22,97.388,21.658,11.9504,11.1004,2.77689,10.4607,0.591,1.4304,18.9631,7.75763,4.27938,1.81279,1.136,0.194717,0.107413,0.08730439096689224,0.253319,1.45994,0.296142,0.714401,0.431165,,4.67362,-0.0727631,-0.0238935,999,,,,,,,77.7,3.5318181818181817,80,3.6363636363636362,8.16,6.55,5.59,4.88,4.3,3.79,3.31,2.83,2.27,5.74,5.41,5.18,5,4.83,4.67,4.5,4.31,4.07,"Josh Ekness","sa3023204",694795
"Josh Simpson","MIA",2.0543,2.2597,0,4.17426,44,0,0,0.6423,,44,192.392,41.3658,22.0884,20.4075,5.07467,22.1845,1.2357,1.9863,40.7334,8.33183,4.53774,1.83612,1.038,0.211721,0.115309,0.09641200304031372,0.245901,1.44432,0.296464,0.734544,0.440189,,4.43096,-0.074724,0.152413,999,,,,,,,171.50000000000003,3.8977272727272734,169,3.840909090909091,6.88,5.8,5.12,4.6,4.17,3.78,3.4,3,2.53,5.31,5,4.79,4.62,4.46,4.31,4.15,3.98,3.74,"Josh Simpson","25957",681006
"Luis Mey","CIN",1.7988,2.123,0,4.65759,40,0,0,0.6465,,40,179.695,38.9849,22.3637,20.7004,5.09333,23.4345,1.0555,1.9606,36.2742,8.1617,5.27276,1.5479,1.146,0.201865,0.130413,0.07145273685455322,0.252657,1.56049,0.300105,0.724482,0.474146,,4.88139,-0.0777437,0.0120439,999,,,,,,,134.1,3.3525,136,3.4,7.67,6.49,5.76,5.19,4.72,4.28,3.87,3.43,2.9,5.93,5.6,5.38,5.19,5.03,4.87,4.7,4.51,4.26,"Luis Mey","25620",682825
"Juan Burgos","ARI",1.6519,1.7798,0,4.54033,35,0,0,0.6675,,35,153.846,35.9497,19.0178,17.6568,4.31667,14.808,0.9649,1.6488,28.544,7.33989,3.80777,1.92761,1.11,0.185536,0.0962521,0.08928409218788147,0.261663,1.45022,0.302626,0.709837,0.436615,,4.51797,-0.0802508,-0.0358231,999,,,,,,,127.20000000000002,3.634285714285715,134,3.8285714285714287,7.63,6.37,5.6,5.01,4.52,4.07,3.64,3.2,2.67,5.77,5.44,5.22,5.03,4.87,4.71,4.54,4.35,4.11,"Juan Burgos","27271",686228
"Scott Blewett","STL",1.1165,1.2366,0,4.36009,24,0,0,0.675,,24,103.941,24.7921,12.5474,11.6269,3.17333,8.3703,0.6365,0.9242,18.0683,6.77561,3.13886,2.15862,1.19,0.173832,0.0805293,0.09330292791128159,0.261944,1.38177,0.294514,0.717799,0.431655,,4.51015,-0.0843048,-0.0665514,999,,,,,,,88.70000000000002,3.695833333333334,94,3.9166666666666665,7.82,6.3,5.4,4.73,4.18,3.69,3.24,2.77,2.24,5.49,5.2,4.99,4.82,4.67,4.52,4.37,4.2,3.97,"Scott Blewett","16427",656240
"Jake Miller","CLE",0.7137,0.855,0,4.63864,16,0,0,0.6859,,16,70.175,16.7057,8.8747,8.24647,2.26489,6.3408,0.4258,0.6467,11.9526,6.72334,3.5667,1.88503,1.274,0.170326,0.090357,0.0799686461687088,0.264383,1.44041,0.294891,0.713023,0.435,,4.79144,-0.0848365,-0.0938357,999,,,,,,,56.60000000000001,3.5375000000000005,61,3.8125,8.74,6.82,5.71,4.9,4.25,3.69,3.17,2.65,2.07,5.85,5.52,5.29,5.1,4.93,4.77,4.6,4.41,4.16,"Jake Miller","sa3018171",681313
"Jaden Woods","PIT",0.8179,0.9469,0,4.53061,18,0,0,0.6584,,18,80.142,17.894,9.7539,9.06122,2.25,8.98,0.4863,1.0098,14.6843,7.34215,4.49,1.63522,1.125,0.183229,0.112051,0.0711774155497551,0.255074,1.493,0.293961,0.721636,0.413655,,4.79351,-0.0855106,-0.0292494,999,,,,,,,65.80000000000003,3.655555555555557,68,3.7777777777777777,8.43,6.64,5.59,4.83,4.21,3.67,3.17,2.67,2.1,5.72,5.4,5.18,5,4.83,4.68,4.51,4.33,4.08,"Jaden Woods","sa3023064",692243
"Cam Sanders","PIT",1.5232,1.8102,0,4.66324,34,0,0,0.6584,,34,152.809,32.6357,18.9177,17.6167,4.19711,19.6676,0.9165,1.8138,31.2158,8.26301,5.20613,1.58717,1.111,0.20428,0.128707,0.07557275891304016,0.248506,1.53833,0.296499,0.719094,0.410643,,4.79911,-0.0865505,-0.0661609,999,,,,,,,116.60000000000004,3.4294117647058835,118,3.4705882352941178,7.77,6.49,5.71,5.11,4.61,4.15,3.72,3.27,2.73,5.83,5.52,5.3,5.13,4.97,4.81,4.65,4.47,4.23,"Cam Sanders","23479",676742
"Marquis Grissom Jr.","WSN",0.6083,0.7643,0,4.77717,14,0,0,0.656,,14,61.593,14.1128,7.9297,7.43115,2.16533,6.0542,0.3737,0.622,11.0237,7.08666,3.89199,1.82083,1.392,0.178977,0.0982936,0.08068286627531052,0.256985,1.4405,0.286319,0.714148,0.373412,,5.0016,-0.0874631,-0.0546048,999,,,,,,,47.6,3.4,49,3.5,8.98,6.98,5.83,4.99,4.32,3.74,3.2,2.67,2.08,5.97,5.63,5.4,5.21,5.04,4.88,4.7,4.51,4.26,"Marquis Grissom Jr.","sa3020312",671726
"Jayvien Sandridge","LAA",1.1806,1.3686,0,4.42921,26,0,0,0.65,,26,115.71,23.9172,13.758,12.7955,3.39733,15.132,0.7006,1.3064,26.1446,9.05005,5.238,1.72777,1.176,0.225949,0.130775,0.0951741486787796,0.240927,1.50189,0.294277,0.737505,0.406173,,4.71942,-0.0876669,-0.0337165,999,,,,,,,101.1,3.8884615384615384,99,3.8076923076923075,8.96,6.58,5.27,4.36,3.65,3.06,2.53,2.03,1.49,5.48,5.17,4.96,4.78,4.63,4.47,4.31,4.14,3.9,"Jayvien Sandridge","25158",682144
"Joe La Sorsa","PIT",0.6224,0.7502,0,4.72581,14,0,0,0.6584,,14,62.057,15.286,7.902,7.35126,1.90711,5.3232,0.3661,0.661,9.3553,6.01412,3.42206,1.75746,1.226,0.150753,0.0857792,0.06497412919998169,0.27261,1.47209,0.298567,0.708346,0.420683,,4.85188,-0.0915533,-0.0447743,999,,,,,,,44,3.142857142857143,48,3.4285714285714284,9.06,7.01,5.82,4.96,4.28,3.69,3.15,2.62,2.02,5.9,5.59,5.38,5.2,5.04,4.89,4.73,4.55,4.31,"Joe La Sorsa","25481",686747
"Bailey Horn","DET",2.461,2.6374,0,4.19934,52,0,0,6.3436,,52,226.58,49.9965,26.1905,24.2628,6.41333,23.4668,1.4617,1.9085,45.9848,7.95891,4.06156,1.95957,1.11,0.202952,0.10357,0.09938210994005203,0.248486,1.41276,0.292885,0.733086,0.414331,,4.43378,-0.0953202,0.060505,999,,,,,,,222,4.269230769230769,223,4.288461538461538,6.77,5.78,5.15,4.67,4.26,3.89,3.53,3.14,2.68,5.33,5.03,4.83,4.66,4.51,4.36,4.21,4.04,3.81,"Bailey Horn","27753",690544
"Matt Pushard","STL",2.45,2.6484,0,4.26683,52,0,0,7.0204,,52,224.719,51.0493,26.5251,24.6528,6.93333,19.6645,1.3636,2.1355,44.0609,7.62593,3.40347,2.24063,1.2,0.196071,0.0875071,0.10856404155492783,0.251575,1.35988,0.29038,0.72432,0.401679,,4.43151,-0.0977247,-0.0242449,999,,,,,,,216.10000000000005,4.1557692307692315,219,4.211538461538462,6.83,5.83,5.2,4.72,4.31,3.93,3.56,3.18,2.71,5.4,5.09,4.88,4.71,4.55,4.4,4.25,4.07,3.84,"Matt Pushard","sa3019955",690155
